gameid,date,type,playerid,player,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,win,season
20200483,2003-01-06,regular,922,Elden Campbell,NOH,MEM,NOH,12,6,2,4,50.0,0,0,0.0,2,2,100.0,1,1,2,0,0,0,2,3,-19,0,2003
20200483,2003-01-06,regular,133,David Wesley,NOH,MEM,NOH,45,18,7,18,38.9,2,5,40.0,2,2,100.0,1,2,3,8,2,0,2,3,1,0,2003
20200483,2003-01-06,regular,469,Jamal Mashburn,NOH,MEM,NOH,45,30,11,26,42.3,4,10,40.0,4,4,100.0,0,3,3,11,1,0,1,3,-3,0,2003
20200483,2003-01-06,regular,136,P.J. Brown,NOH,MEM,NOH,27,6,2,7,28.6,0,0,0.0,2,2,100.0,0,7,7,3,3,1,0,4,-7,0,2003
20200483,2003-01-06,regular,2042,Courtney Alexander,NOH,MEM,NOH,25,10,4,11,36.4,0,1,0.0,2,2,100.0,0,0,0,2,0,0,2,3,-13,0,2003
20200483,2003-01-06,regular,1724,Bryce Drew,NOH,MEM,NOH,3,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,1,-3,0,2003
20200483,2003-01-06,regular,278,Stacey Augmon,NOH,MEM,NOH,23,8,4,5,80.0,0,0,0.0,0,0,0.0,0,4,4,2,2,0,1,1,9,0,2003
20200483,2003-01-06,regular,2048,Jamaal Magloire,NOH,MEM,NOH,22,9,4,8,50.0,0,0,0.0,1,2,50.0,4,4,8,0,0,0,1,1,-25,0,2003
20200483,2003-01-06,regular,248,George Lynch,NOH,MEM,NOH,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,2003
20200483,2003-01-06,regular,1714,Robert Traylor,NOH,MEM,NOH,20,10,4,6,66.7,0,0,0.0,2,4,50.0,5,5,10,1,3,0,1,3,28,0,2003
20200483,2003-01-06,regular,2040,Jerome Moiso,NOH,MEM,NOH,15,5,2,2,100.0,0,0,0.0,1,2,50.0,0,1,1,1,1,1,1,2,13,0,2003
20200484,2003-01-06,regular,2033,Marcus Fizer,CHI,CHI,UTA,28,28,10,14,71.4,1,1,100.0,7,11,63.6,4,3,7,0,0,1,1,5,4,1,2003
20200484,2003-01-06,regular,923,Donyell Marshall,CHI,CHI,UTA,40,17,6,15,40.0,1,1,100.0,4,4,100.0,3,8,11,2,4,0,2,3,14,1,2003
20200484,2003-01-06,regular,147,Jalen Rose,CHI,CHI,UTA,48,31,12,17,70.6,4,5,80.0,3,3,100.0,0,5,5,7,1,0,4,2,15,1,2003
20200484,2003-01-06,regular,1944,Eddie Robinson,CHI,CHI,UTA,9,2,1,3,33.3,0,1,0.0,0,0,0.0,0,0,0,0,3,0,0,1,1,1,2003
20200484,2003-01-06,regular,916,Corie Blount,CHI,CHI,UTA,7,2,1,2,50.0,0,0,0.0,0,0,0.0,0,4,4,1,0,1,0,0,3,1,2003
20200484,2003-01-06,regular,2199,Tyson Chandler,CHI,CHI,UTA,9,4,2,3,66.7,0,0,0.0,0,0,0.0,1,0,1,1,0,0,2,4,1,1,2003
20200484,2003-01-06,regular,2037,Jamal Crawford,CHI,CHI,UTA,37,12,5,11,45.5,2,6,33.3,0,0,0.0,0,2,2,5,2,1,2,5,17,1,2003
20200484,2003-01-06,regular,697,Fred Hoiberg,CHI,CHI,UTA,12,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,4,4,1,2003
20200484,2003-01-06,regular,2201,Eddy Curry,CHI,CHI,UTA,12,6,1,2,50.0,0,0,0.0,4,4,100.0,1,1,2,0,0,1,1,3,8,1,2003
20200484,2003-01-06,regular,2239,Trenton Hassell,CHI,CHI,UTA,37,11,2,7,28.6,0,1,0.0,7,8,87.5,2,3,5,3,0,3,4,4,8,1,2003
20200484,2003-01-06,regular,1909,Scott Padgett,UTA,CHI,UTA,16,5,1,4,25.0,1,2,50.0,2,2,100.0,3,1,4,1,1,0,1,2,1,0,2003
20200484,2003-01-06,regular,731,Greg Ostertag,UTA,CHI,UTA,22,5,2,5,40.0,0,0,0.0,1,3,33.3,1,2,3,0,0,3,1,1,-10,0,2003
20200484,2003-01-06,regular,252,Karl Malone,UTA,CHI,UTA,32,16,5,13,38.5,0,0,0.0,6,7,85.7,1,6,7,5,0,0,4,3,-16,0,2003
20200484,2003-01-06,regular,349,Mark Jackson,UTA,CHI,UTA,14,6,3,6,50.0,0,1,0.0,0,2,0.0,0,0,0,4,1,0,1,4,-6,0,2003
20200484,2003-01-06,regular,2052,DeShawn Stevenson,UTA,CHI,UTA,12,2,1,5,20.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,0,2003
20200484,2003-01-06,regular,384,Calbert Cheaney,UTA,CHI,UTA,22,6,2,8,25.0,0,0,0.0,2,2,100.0,4,0,4,3,1,0,1,1,-7,0,2003
20200484,2003-01-06,regular,1723,Matt Harpring,UTA,CHI,UTA,35,18,7,13,53.8,0,2,0.0,4,5,80.0,2,5,7,1,1,0,2,4,-18,0,2003
20200484,2003-01-06,regular,1905,Andrei Kirilenko,UTA,CHI,UTA,29,10,3,4,75.0,0,0,0.0,4,6,66.7,4,4,8,2,2,1,2,2,-5,0,2003
20200484,2003-01-06,regular,304,John Stockton,UTA,CHI,UTA,33,16,5,10,50.0,1,2,50.0,5,6,83.3,1,1,2,8,5,0,5,0,-11,0,2003
20200484,2003-01-06,regular,2306,Carlos Arroyo,UTA,CHI,UTA,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,2003
20200484,2003-01-06,regular,680,John Amaechi,UTA,CHI,UTA,9,5,2,5,40.0,0,0,0.0,1,2,50.0,0,0,0,1,0,0,1,1,-5,0,2003
20200484,2003-01-06,regular,763,Tony Massenburg,UTA,CHI,UTA,13,9,3,5,60.0,0,0,0.0,3,6,50.0,1,3,4,1,0,0,0,3,1,0,2003
20200485,2003-01-06,regular,1952,Raja Bell,DAL,DAL,DEN,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,2,0,2,2,-6,1,2003
20200485,2003-01-06,regular,1005,Walt Williams,DAL,DAL,DEN,16,4,1,5,20.0,0,3,0.0,2,2,100.0,1,2,3,1,1,0,2,1,12,1,2003
20200485,2003-01-06,regular,1717,Dirk Nowitzki,DAL,DAL,DEN,44,18,7,17,41.2,0,0,0.0,4,5,80.0,1,6,7,2,1,1,1,1,14,1,2003
20200485,2003-01-06,regular,89,Nick Van Exel,DAL,DAL,DEN,32,7,3,12,25.0,1,3,33.3,0,0,0.0,0,4,4,5,2,0,1,0,13,1,2003
20200485,2003-01-06,regular,959,Steve Nash,DAL,DAL,DEN,26,12,4,13,30.8,0,4,0.0,4,4,100.0,1,1,2,4,2,0,1,2,12,1,2003
20200485,2003-01-06,regular,714,Michael Finley,DAL,DAL,DEN,36,19,6,13,46.2,2,4,50.0,5,6,83.3,2,2,4,5,1,0,3,1,15,1,2003
20200485,2003-01-06,regular,762,Shawn Bradley,DAL,DAL,DEN,28,8,3,3,100.0,0,0,0.0,2,4,50.0,2,0,2,0,0,2,0,3,-7,1,2003
20200485,2003-01-06,regular,1559,Adrian Griffin,DAL,DAL,DEN,22,2,1,2,50.0,0,0,0.0,0,0,0.0,1,3,4,3,1,0,0,4,2,1,2003
20200485,2003-01-06,regular,1711,Raef LaFrentz,DAL,DAL,DEN,24,16,6,10,60.0,0,1,0.0,4,6,66.7,4,7,11,0,1,2,0,5,18,1,2003
20200485,2003-01-06,regular,461,Popeye Jones,DAL,DAL,DEN,2,0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,1,2003
20200485,2003-01-06,regular,2401,Nikoloz Tskitishvili,DEN,DAL,DEN,13,5,2,6,33.3,1,4,25.0,0,0,0.0,1,1,2,2,0,1,2,2,-9,0,2003
20200485,2003-01-06,regular,2051,Donnell Harvey,DEN,DAL,DEN,38,6,1,7,14.3,0,0,0.0,4,6,66.7,1,7,8,2,0,2,2,4,-4,0,2003
20200485,2003-01-06,regular,436,Juwan Howard,DEN,DAL,DEN,39,22,8,17,47.1,0,0,0.0,6,7,85.7,7,7,14,1,1,0,3,2,-12,0,2003
20200485,2003-01-06,regular,1763,Ryan Bowen,DEN,DAL,DEN,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,4,1,-10,0,2003
20200485,2003-01-06,regular,1548,Mark Blount,DEN,DAL,DEN,16,6,3,6,50.0,0,0,0.0,0,0,0.0,1,2,3,1,1,0,2,3,-7,0,2003
20200485,2003-01-06,regular,2206,Rodney White,DEN,DAL,DEN,20,7,3,5,60.0,1,2,50.0,0,0,0.0,0,4,4,2,0,0,2,2,-13,0,2003
20200485,2003-01-06,regular,2454,Junior Harrington,DEN,DAL,DEN,45,2,1,6,16.7,0,1,0.0,0,2,0.0,0,6,6,4,0,0,2,5,-16,0,2003
20200485,2003-01-06,regular,2403,Nene,DEN,DAL,DEN,31,11,5,7,71.4,0,0,0.0,1,2,50.0,1,2,3,1,1,1,1,5,-3,0,2003
20200485,2003-01-06,regular,2428,Vincent Yarbrough,DEN,DAL,DEN,32,12,5,14,35.7,0,2,0.0,2,2,100.0,2,5,7,3,1,0,4,2,-1,0,2003
20200486,2003-01-06,regular,1502,Adonal Foyle,GSW,GSW,MIA,13,4,2,3,66.7,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,0,1,1,2003
20200486,2003-01-06,regular,2240,Gilbert Arenas,GSW,GSW,MIA,35,22,8,12,66.7,2,3,66.7,4,4,100.0,1,4,5,4,1,0,2,0,10,1,2003
20200486,2003-01-06,regular,1863,Earl Boykins,GSW,GSW,MIA,20,4,0,4,0.0,0,2,0.0,4,5,80.0,0,1,1,4,0,0,2,0,8,1,2003
20200486,2003-01-06,regular,2399,Mike Dunleavy,GSW,GSW,MIA,14,4,1,4,25.0,0,1,0.0,2,2,100.0,1,2,3,2,1,0,0,1,7,1,2003
20200486,2003-01-06,regular,682,Bob Sura,GSW,GSW,MIA,24,5,2,4,50.0,0,1,0.0,1,2,50.0,0,3,3,4,2,0,4,5,2,1,2003
20200486,2003-01-06,regular,2202,Jason Richardson,GSW,GSW,MIA,20,10,3,8,37.5,1,3,33.3,3,3,100.0,0,1,1,2,0,0,1,2,2,1,2003
20200486,2003-01-06,regular,956,Erick Dampier,GSW,GSW,MIA,34,16,5,9,55.6,0,0,0.0,6,7,85.7,5,4,9,0,2,6,0,3,11,1,2003
20200486,2003-01-06,regular,1712,Antawn Jamison,GSW,GSW,MIA,42,22,7,16,43.8,0,1,0.0,8,8,100.0,3,9,12,3,0,2,5,2,12,1,2003
20200486,2003-01-06,regular,2211,Troy Murphy,GSW,GSW,MIA,37,12,6,16,37.5,0,0,0.0,0,0,0.0,1,8,9,1,2,0,0,3,17,1,2003
20200486,2003-01-06,regular,2067,Eddie House,MIA,GSW,MIA,26,9,4,10,40.0,1,4,25.0,0,0,0.0,0,3,3,1,1,0,0,0,-9,0,2003
20200486,2003-01-06,regular,258,Brian Grant,MIA,GSW,MIA,41,15,7,13,53.8,0,0,0.0,1,2,50.0,4,9,13,1,1,0,4,4,-14,0,2003
20200486,2003-01-06,regular,2229,Mike James,MIA,GSW,MIA,20,4,2,7,28.6,0,3,0.0,0,0,0.0,0,1,1,3,1,0,1,4,-10,0,2003
20200486,2003-01-06,regular,2253,Sean Lampley,MIA,GSW,MIA,31,18,8,12,66.7,0,0,0.0,2,3,66.7,2,7,9,0,0,1,2,1,-9,0,2003
20200486,2003-01-06,regular,1735,Vladimir Stepania,MIA,GSW,MIA,9,0,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,2003
20200486,2003-01-06,regular,1752,Sean Marks,MIA,GSW,MIA,5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,1,0,2003
20200486,2003-01-06,regular,1853,Anthony Carter,MIA,GSW,MIA,28,4,2,6,33.3,0,0,0.0,0,0,0.0,0,2,2,10,2,1,1,2,-4,0,2003
20200486,2003-01-06,regular,2124,Malik Allen,MIA,GSW,MIA,32,12,5,11,45.5,0,0,0.0,2,2,100.0,1,4,5,0,1,0,1,4,-13,0,2003
20200486,2003-01-06,regular,2446,Rasual Butler,MIA,GSW,MIA,25,10,3,9,33.3,0,4,0.0,4,5,80.0,1,1,2,2,2,2,1,1,-4,0,2003
20200486,2003-01-06,regular,2406,Caron Butler,MIA,GSW,MIA,22,13,5,11,45.5,0,2,0.0,3,4,75.0,2,1,3,2,0,0,1,6,-8,0,2003
20200487,2003-01-07,regular,1563,Kevin Ollie,MIL,MIL,SAC,39,10,5,11,45.5,0,0,0.0,0,1,0.0,0,2,2,7,1,0,3,2,-31,0,2003
20200487,2003-01-07,regular,1501,Tim Thomas,MIL,MIL,SAC,33,13,4,16,25.0,1,6,16.7,4,5,80.0,1,5,6,0,1,1,2,3,-18,0,2003
20200487,2003-01-07,regular,679,Jason Caffey,MIL,MIL,SAC,25,11,3,7,42.9,0,0,0.0,5,7,71.4,2,0,2,1,0,0,2,2,-1,0,2003
20200487,2003-01-07,regular,193,Anthony Mason,MIL,MIL,SAC,24,4,2,8,25.0,0,0,0.0,0,0,0.0,0,5,5,1,0,0,0,2,-23,0,2003
20200487,2003-01-07,regular,2436,Flip Murray,MIL,MIL,SAC,4,5,2,4,50.0,0,0,0.0,1,1,100.0,0,0,0,0,0,0,0,0,-3,0,2003
20200487,2003-01-07,regular,2038,Joel Przybilla,MIL,MIL,SAC,16,2,1,1,100.0,0,0,0.0,0,0,0.0,1,5,6,2,2,0,1,1,-1,0,2003
20200487,2003-01-07,regular,2409,Marcus Haislip,MIL,MIL,SAC,12,4,2,7,28.6,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,0,-4,0,2003
20200487,2003-01-07,regular,2072,Michael Redd,MIL,MIL,SAC,29,9,3,8,37.5,3,4,75.0,0,0,0.0,1,3,4,0,1,0,2,0,-8,0,2003
20200487,2003-01-07,regular,2429,Dan Gadzuric,MIL,MIL,SAC,13,2,1,3,33.3,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,2,-6,0,2003
20200487,2003-01-07,regular,911,Ervin Johnson,MIL,MIL,SAC,13,0,0,0,0.0,0,0,0.0,0,0,0.0,3,4,7,1,0,1,1,3,-11,0,2003
20200487,2003-01-07,regular,951,Ray Allen,MIL,MIL,SAC,33,16,6,13,46.2,2,5,40.0,2,2,100.0,1,5,6,6,0,0,3,2,-19,0,2003
20200487,2003-01-07,regular,1710,Mike Bibby,SAC,MIL,SAC,29,20,7,13,53.8,2,4,50.0,4,5,80.0,0,4,4,4,1,0,1,0,21,1,2003
20200487,2003-01-07,regular,978,Peja Stojakovic,SAC,MIL,SAC,25,3,1,5,20.0,1,3,33.3,0,0,0.0,0,1,1,1,0,0,0,0,18,1,2003
20200487,2003-01-07,regular,2043,Mateen Cleaves,SAC,MIL,SAC,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,1,2003
20200487,2003-01-07,regular,2222,Gerald Wallace,SAC,MIL,SAC,4,4,2,3,66.7,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,3,1,2003
20200487,2003-01-07,regular,2045,Hedo Turkoglu,SAC,MIL,SAC,19,6,2,5,40.0,0,1,0.0,2,2,100.0,0,6,6,1,0,0,1,1,8,1,2003
20200487,2003-01-07,regular,1800,Damon Jones,SAC,MIL,SAC,19,10,3,3,100.0,3,3,100.0,1,2,50.0,0,2,2,2,1,1,2,2,4,1,2003
20200487,2003-01-07,regular,1444,Lawrence Funderburke,SAC,MIL,SAC,7,4,2,4,50.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,2,-2,1,2003
20200487,2003-01-07,regular,754,Jim Jackson,SAC,MIL,SAC,21,8,4,8,50.0,0,1,0.0,0,0,0.0,0,3,3,1,0,0,0,1,5,1,2003
20200487,2003-01-07,regular,1721,Keon Clark,SAC,MIL,SAC,23,7,2,4,50.0,0,0,0.0,3,4,75.0,2,5,7,2,0,1,2,2,3,1,2003
20200487,2003-01-07,regular,57,Doug Christie,SAC,MIL,SAC,32,12,5,9,55.6,0,2,0.0,2,2,100.0,1,1,2,2,1,0,0,1,19,1,2003
20200487,2003-01-07,regular,185,Chris Webber,SAC,MIL,SAC,33,18,9,20,45.0,0,0,0.0,0,2,0.0,4,9,13,6,1,1,3,3,21,1,2003
20200487,2003-01-07,regular,124,Vlade Divac,SAC,MIL,SAC,26,9,4,8,50.0,0,2,0.0,1,2,50.0,1,5,6,4,3,0,0,3,23,1,2003
20200488,2003-01-07,regular,2397,Yao Ming,HOU,HOU,MIN,26,9,3,10,30.0,0,0,0.0,3,4,75.0,2,10,12,3,0,0,2,2,1,1,2003
20200488,2003-01-07,regular,983,Moochie Norris,HOU,HOU,MIN,25,0,0,4,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,2,1,-1,1,2003
20200488,2003-01-07,regular,779,Glen Rice,HOU,HOU,MIN,26,15,5,10,50.0,4,7,57.1,1,3,33.3,1,1,2,0,0,0,3,3,6,1,2003
20200488,2003-01-07,regular,2204,Eddie Griffin,HOU,HOU,MIN,25,7,3,5,60.0,1,2,50.0,0,0,0.0,0,5,5,0,0,1,0,2,3,1,2003
20200488,2003-01-07,regular,1508,Maurice Taylor,HOU,HOU,MIN,23,18,8,13,61.5,0,0,0.0,2,3,66.7,2,4,6,1,1,1,3,3,5,1,2003
20200488,2003-01-07,regular,1899,James Posey,HOU,HOU,MIN,22,5,2,6,33.3,0,1,0.0,1,2,50.0,0,5,5,0,3,0,0,1,2,1,2003
20200488,2003-01-07,regular,1509,Kelvin Cato,HOU,HOU,MIN,22,7,3,5,60.0,0,0,0.0,1,2,50.0,0,4,4,0,1,0,0,4,7,1,2003
20200488,2003-01-07,regular,1749,Cuttino Mobley,HOU,HOU,MIN,38,19,6,13,46.2,1,3,33.3,6,8,75.0,0,1,1,5,4,0,3,1,9,1,2003
20200488,2003-01-07,regular,1883,Steve Francis,HOU,HOU,MIN,33,14,2,4,50.0,0,0,0.0,10,13,76.9,2,5,7,11,0,0,3,6,8,1,2003
20200488,2003-01-07,regular,708,Kevin Garnett,MIN,HOU,MIN,44,25,6,18,33.3,1,2,50.0,12,14,85.7,2,14,16,5,5,1,1,4,2,0,2003
20200488,2003-01-07,regular,2080,Igor Rakocevic,MIN,HOU,MIN,18,9,1,4,25.0,1,2,50.0,6,8,75.0,1,2,3,0,0,0,2,1,3,0,2003
20200488,2003-01-07,regular,324,Anthony Peeler,MIN,HOU,MIN,23,5,2,6,33.3,0,1,0.0,1,2,50.0,0,0,0,2,0,0,1,3,-22,0,2003
20200488,2003-01-07,regular,693,Joe Smith,MIN,HOU,MIN,26,6,2,5,40.0,0,0,0.0,2,2,100.0,2,6,8,0,0,0,1,4,-3,0,2003
20200488,2003-01-07,regular,1607,Troy Hudson,MIN,HOU,MIN,39,7,2,12,16.7,0,2,0.0,3,3,100.0,1,1,2,6,2,0,3,1,2,0,2003
20200488,2003-01-07,regular,1531,Marc Jackson,MIN,HOU,MIN,11,4,2,6,33.3,0,0,0.0,0,1,0.0,0,0,0,0,0,0,2,2,-7,0,2003
20200488,2003-01-07,regular,1725,Rasho Nesterovic,MIN,HOU,MIN,29,8,4,9,44.4,0,0,0.0,0,0,0.0,3,3,6,2,1,0,1,4,-11,0,2003
20200488,2003-01-07,regular,383,Kendall Gill,MIN,HOU,MIN,34,17,7,14,50.0,2,3,66.7,1,2,50.0,0,3,3,1,2,0,3,5,4,0,2003
20200488,2003-01-07,regular,718,Gary Trent,MIN,HOU,MIN,18,5,2,4,50.0,0,0,0.0,1,2,50.0,2,3,5,0,1,0,2,2,-8,0,2003
20200489,2003-01-07,regular,1890,Shawn Marion,PHX,POR,PHX,40,24,8,17,47.1,0,5,0.0,8,8,100.0,1,6,7,1,1,0,1,3,-6,1,2003
20200489,2003-01-07,regular,2418,Casey Jacobsen,PHX,POR,PHX,7,2,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,13,1,2003
20200489,2003-01-07,regular,358,Anfernee Hardaway,PHX,POR,PHX,29,9,3,8,37.5,1,1,100.0,2,2,100.0,0,5,5,1,1,0,2,2,-1,1,2003
20200489,2003-01-07,regular,950,Stephon Marbury,PHX,POR,PHX,41,20,7,18,38.9,0,3,0.0,6,10,60.0,1,2,3,7,2,0,4,3,4,1,2003
20200489,2003-01-07,regular,2063,Jake Voskuhl,PHX,POR,PHX,30,8,3,5,60.0,0,0,0.0,2,3,66.7,2,3,5,1,2,0,0,4,13,1,2003
20200489,2003-01-07,regular,448,Bo Outlaw,PHX,POR,PHX,23,2,1,2,50.0,0,1,0.0,0,0,0.0,1,6,7,2,0,2,2,2,-11,1,2003
20200489,2003-01-07,regular,281,Scott Williams,PHX,POR,PHX,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,1,2003
20200489,2003-01-07,regular,2207,Joe Johnson,PHX,POR,PHX,27,17,6,10,60.0,3,4,75.0,2,4,50.0,0,3,3,3,1,0,2,3,10,1,2003
20200489,2003-01-07,regular,2405,Amar'e Stoudemire,PHX,POR,PHX,26,4,1,4,25.0,0,0,0.0,2,2,100.0,0,6,6,1,0,0,4,1,-1,1,2003
20200489,2003-01-07,regular,753,Randy Brown,PHX,POR,PHX,16,2,1,3,33.3,0,0,0.0,0,0,0.0,0,3,3,4,2,0,0,1,16,1,2003
20200489,2003-01-07,regular,937,Scottie Pippen,POR,POR,PHX,37,11,4,13,30.8,2,5,40.0,1,1,100.0,0,7,7,4,3,0,2,1,7,0,2003
20200489,2003-01-07,regular,905,Dale Davis,POR,POR,PHX,28,8,4,9,44.4,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,1,4,0,2003
20200489,2003-01-07,regular,717,Arvydas Sabonis,POR,POR,PHX,14,7,2,6,33.3,0,0,0.0,3,3,100.0,1,5,6,2,0,0,2,4,-6,0,2003
20200489,2003-01-07,regular,1507,Derek Anderson,POR,POR,PHX,37,12,3,8,37.5,0,2,0.0,6,6,100.0,0,5,5,5,1,1,1,0,11,0,2003
20200489,2003-01-07,regular,739,Rasheed Wallace,POR,POR,PHX,43,10,4,14,28.6,0,5,0.0,2,4,50.0,4,8,12,2,1,0,1,3,4,0,2003
20200489,2003-01-07,regular,1719,Bonzi Wells,POR,POR,PHX,31,18,8,17,47.1,1,6,16.7,1,2,50.0,1,2,3,3,1,0,3,5,-13,0,2003
20200489,2003-01-07,regular,2216,Zach Randolph,POR,POR,PHX,2,2,1,1,100.0,0,0,0.0,0,1,0.0,0,1,1,0,0,0,0,1,-3,0,2003
20200489,2003-01-07,regular,1739,Ruben Patterson,POR,POR,PHX,24,13,6,12,50.0,0,0,0.0,1,1,100.0,4,2,6,1,3,0,2,3,-3,0,2003
20200489,2003-01-07,regular,976,Jeff McInnis,POR,POR,PHX,13,0,0,5,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,4,2,-18,0,2003
20200489,2003-01-07,regular,1498,Antonio Daniels,POR,POR,PHX,12,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-18,0,2003
20200490,2003-01-07,regular,977,Kobe Bryant,LAL,LAL,SEA,37,45,16,28,57.1,12,18,66.7,1,1,100.0,0,3,3,3,1,1,2,2,19,1,2003
20200490,2003-01-07,regular,2416,Kareem Rush,LAL,LAL,SEA,24,6,3,4,75.0,0,1,0.0,0,0,0.0,0,2,2,5,1,0,2,5,5,1,2003
20200490,2003-01-07,regular,145,Tracy Murray,LAL,LAL,SEA,10,2,1,4,25.0,0,3,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,1,2003
20200490,2003-01-07,regular,296,Rick Fox,LAL,LAL,SEA,25,10,4,8,50.0,2,2,100.0,0,0,0.0,1,2,3,5,1,1,1,3,15,1,2003
20200490,2003-01-07,regular,1904,Devean George,LAL,LAL,SEA,15,8,3,5,60.0,2,3,66.7,0,0,0.0,2,1,3,1,0,0,1,2,5,1,2003
20200490,2003-01-07,regular,406,Shaquille O'Neal,LAL,LAL,SEA,36,20,6,12,50.0,0,0,0.0,8,12,66.7,3,2,5,7,0,2,3,2,23,1,2003
20200490,2003-01-07,regular,216,Brian Shaw,LAL,LAL,SEA,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,0,0,6,1,2003
20200490,2003-01-07,regular,2098,Slava Medvedenko,LAL,LAL,SEA,5,6,2,2,100.0,0,0,0.0,2,4,50.0,0,1,1,0,0,0,0,0,-1,1,2003
20200490,2003-01-07,regular,2058,Mark Madsen,LAL,LAL,SEA,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-2,1,2003
20200490,2003-01-07,regular,955,Samaki Walker,LAL,LAL,SEA,24,6,3,3,100.0,0,0,0.0,0,3,0.0,2,5,7,0,1,1,3,2,3,1,2003
20200490,2003-01-07,regular,109,Robert Horry,LAL,LAL,SEA,26,3,0,3,0.0,0,3,0.0,3,4,75.0,4,4,8,4,1,0,0,3,19,1,2003
20200490,2003-01-07,regular,965,Derek Fisher,LAL,LAL,SEA,30,13,5,7,71.4,1,2,50.0,2,2,100.0,1,3,4,3,1,0,2,2,12,1,2003
20200490,2003-01-07,regular,56,Gary Payton,SEA,LAL,SEA,37,14,6,15,40.0,1,1,100.0,1,3,33.3,1,0,1,12,3,0,4,0,-19,0,2003
20200490,2003-01-07,regular,1916,Calvin Booth,SEA,LAL,SEA,4,2,1,1,100.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0,2003
20200490,2003-01-07,regular,1740,Rashard Lewis,SEA,LAL,SEA,40,6,3,7,42.9,0,0,0.0,0,0,0.0,1,2,3,1,2,0,2,3,-26,0,2003
20200490,2003-01-07,regular,958,Vitaly Potapenko,SEA,LAL,SEA,16,8,3,4,75.0,0,0,0.0,2,2,100.0,0,0,0,0,1,0,0,2,2,0,2003
20200490,2003-01-07,regular,1542,Predrag Drobnjak,SEA,LAL,SEA,25,6,3,10,30.0,0,0,0.0,0,0,0.0,2,3,5,1,1,0,0,3,-12,0,2003
20200490,2003-01-07,regular,2046,Desmond Mason,SEA,LAL,SEA,42,19,7,14,50.0,0,0,0.0,5,9,55.6,2,7,9,3,0,0,1,2,-13,0,2003
20200490,2003-01-07,regular,2209,Vladimir Radmanovic,SEA,LAL,SEA,35,18,7,12,58.3,2,7,28.6,2,2,100.0,2,6,8,4,2,0,1,2,-21,0,2003
20200490,2003-01-07,regular,1744,Jerome James,SEA,LAL,SEA,12,2,0,5,0.0,0,0,0.0,2,2,100.0,2,2,4,1,0,0,2,6,-11,0,2003
20200490,2003-01-07,regular,1738,Ansu Sesay,SEA,LAL,SEA,4,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,2003
20200490,2003-01-07,regular,2218,Joseph Forte,SEA,LAL,SEA,4,4,2,2,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,2003
20200490,2003-01-07,regular,72,Kenny Anderson,SEA,LAL,SEA,21,17,7,11,63.6,0,0,0.0,3,3,100.0,1,1,2,3,1,0,1,4,-9,0,2003
20200491,2003-01-08,regular,361,Clifford Robinson,DET,PHI,DET,41,17,5,16,31.3,3,6,50.0,4,4,100.0,2,3,5,2,2,2,1,6,6,1,2003
20200491,2003-01-08,regular,1497,Chauncey Billups,DET,PHI,DET,36,19,4,10,40.0,2,3,66.7,9,10,90.0,1,3,4,4,3,1,2,3,0,1,2003
